;Volume;ano;cvm;empresa_descr
0;23.994.839;2018;20540;CPFL ENERGIAS RENOV
0;9.065;2018;20567;PINE
0;4.177.031;2018;20575;JBS
0;168.16099999999997;2018;20605;JHSF PART
0;657;2018;20613;METALFRIO
0;3.9530000000000003;2018;20630;CR2
0;23.994.839;2018;20702;VIVER
0;96.381;2018;20710;LOG-IN
0;23.994.839;2018;20745;SLC AGRICOLA
0;692.447;2018;20770;EZ TEC EMPREEND. E PARTICIPACOES S.A
0;1.866.227;2018;20788;MARFRIG
0;428.155;2018;20800;TEGMA
0;304.49;2018;20877;HELBOR
0;20.965999999999998;2018;20885;INDUSVAL
0;2.449.347;2018;20915;MRV
0;23.994.839;2018;20931;MINERVA
0;529.643;2018;20958;ABC BRASIL
0;32.506;2018;20966;SPRINGS
0;1.963.047;2018;20982;MULTIPLAN
0;23.994.839;2018;20990;B2W - COMPANHIA DIGITAL
0;5.4270000000000005;2018;21008;GENERAL SHOPPING E OUTLETS DO BRASIL S.A
0;23.994.839;2018;2100;CAMBUCI
0;3.569.981;2018;21016;ESTACIO PART
0;23.994.839;2018;21032;ALGAR TELECOM S
0;3.218;2018;21040;CYRELA COMMERCIAL PROPERT S.A. EMPR PART
0;23.994.839;2018;21091;DURATEX S.A
0;23.994.839;2018;21121;SUL AMERICA S.A
0;76.956;2018;21130;TRISUL
0;516.476;2018;21148;TENDA
0;23.994.839;2018;21156;J. MACEDO S.A
0;23.994.839;2018;21180;BRASIL BROKERS PARTICIPACOES S.A
0;23.994.839;2018;21199;BCO PAN S.A
0;290.726;2018;21237;ENEVA S.A
0;23.994.839;2018;21300;ALIANSCE
0;23.994.839;2018;21334;NUTRIPLANT
0;23.994.839;2018;21342;OSX BRASIL
0;649.1080000000001;2018;21350;DIRECIONAL
0;23.994.839;2018;21393;CELGPAR
0;2.082.467;2018;21431;HYPERA
0;5.226;2018;21440;RESTOQUE COM
0;23.994.839;2018;21490;ALUPAR
0;23.994.839;2018;21555;UNIDAS S.A
0;6.102.421;2018;21610;B3 S.A. - BRASIL
0;114.46;2018;21636;RENOVA ENERGIA S.A
0;23.994.839;2018;21717;TARPON INV
0;3.6289999999999996;2018;21725;ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A
0;4.669.018;2018;21733;CIELO
0;2.117.616;2018;21881;FLEURY
0;23.994.839;2018;21903;ECORODOVIAS CONCES
0;105.459;2018;22020;JSL
0;435.106;2018;22055;MARISA LOJAS S.A
0;146.121;2018;22187;PETRO RIO S.A
0;24.065;2018;22217;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A
0;23.994.839;2018;22349;AREZZO IND
0;28.815;2018;22357;SONAE SIERRA BRASIL S.A
0;23.994.839;2018;22365;ENAUTA PART
0;151.202;2018;22454;T4F ENTRETENIMENTO S.A
0;1.775.994;2018;22470;MAGAZINE LUIZA S.A
0;2.813.855;2018;22497;QUALICORP
0;41.483999999999995;2018;22500;BRASIL PHARMA S.A
0;46.676;2018;22519;TECHNOS S.A
0;10.685;2018;22551;SOMOS EDUCA
0;23.994.839;2018;22594;STATKRAFT
0;292.92900000000003;2018;22616;BCO BTG PACTUAL S.A
0;188.14700000000002;2018;22691;CIA LOCA
0;22.776;2018;22780;UNICASA
0;23.994.839;2018;22799;SINQIA
0;23.994.839;2018;22942;MGI - MINAS GERAIS PARTICIPA
0;23.994.839;2018;23035;LINX
0;3.201.783;2018;23159;BB SEGURIDADE PARTICIPA
0;23.994.839;2018;23175;IGUA SANEAMENTO S.A
0;784.102;2018;23221;SER EDUCA
0;324.014;2018;23248;ANIMA HOLDING S.A
0;6.827.466;2018;23264;AMBEV S.A
0;14.995;2018;23272;LOG COMMERCIAL PROPERTIES
0;23.994.839;2018;23302;QUALITY SOFT
0;1.415.720;2018;23310;CVC BRASIL
0;258.584;2018;23426;OMEGA GER
0;264.525;2018;23485;COSAN LOG
0;438.588;2018;23493;DOMMO ENERGIA S.A
0;18.112000000000002;2018;23507;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A
0;23.994.839;2018;23574;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A
0;23.994.839;2018;23590;WIZ SOLU
0;23.994.839;2018;23612;MAESTRO LOCADORA DE VEICULOS S.A
0;23.994.839;2018;23710;BR HOME
0;23.994.839;2018;23817;BRQ
0;23.994.839;2018;23825;MOVIDA
0;23.994.839;2018;23965;CINESYSTEM
0;162.487;2018;24058;CENTRO DE IMAGEM DIAGNOSTICOS S.A
0;354.81199999999995;2018;24090;INSTITUTO HERMES PARDINI S.A
0;1.483.590;2018;24112;AZUL
0;1.573.129;2018;24171;ATACADAO
0;23.994.839;2018;24180;IRB - BRASIL RESSEGUROS S.A
0;23.994.839;2018;24201;STARA
0;23.994.839;2018;24236;PRINER
0;1.247.951;2018;24252;SMILES FIDELIDADE S.A
0;23.994.839;2018;24260;SMARTFIT ESCOLA DE GIN
0;23.994.839;2018;24279;INTER CONSTRUTORA E INCORPORADORA S.A
0;2.6510000000000002;2018;2429;CELULOSE IRANI S.A
0;441.59;2018;24317;BK BRASIL
0;23.994.839;2018;24350;FLEX GESTA
0;4.921.360;2018;2437;ELETROBRAS
0;484.204;2018;24384;INTERMEDICA
0;23.994.839;2018;24392;HAPVIDA
0;292.973;2018;24406;BANCO INTER
0;5.332.149;2018;2453;CIA ENERGETICA DE MINAS GERAIS - CEMIG
0;23.994.839;2018;24546;PRATICA KLIMAQUIP INDUSTRIA E COMERCIO SA
0;23.994.839;2018;2461;CENTRAIS ELET DE SANTA CATARINA S.A
0;243.945;2018;3069;FERBASA
0;23.994.839;2018;3077;CEDRO
0;23.994.839;2018;3115;CIA SEGUROS ALIANCA DA BAHIA
0;15.71;2018;3158;COTEMINAS
0;3.75;2018;3190;REDE ENERGIA
0;274;2018;3204;CEEE-GT
0;23.994.839;2018;3298;HABITASUL
0;23.994.839;2018;3395;CIA INDUSTRIAL CATAGUASES
0;23.994.839;2018;3654;CIA MELHORAMENTOS DE SAO PAULO
0;5.169.211;2018;3980;GERDAU S.A
0;3.089.118;2018;4030;CIA SIDERURGICA NACIONAL
0;23.994.839;2018;4081;SANTANENSE
0;3.86;2018;4146;KARSTEN
0;14.392.443;2018;4170;VALE S.A
0;16.967;2018;4537;GRAZZIOTIN
0;119.29;2018;4669;GUARARAPES CONFECCOES S.A
0;406;2018;4707;CONSORCIO ALFA DE ADMINISTRACAO S.A
0;23.994.839;2018;4723;CONSTRUTORA ADOLPHO LINDENBERG S.A
0;2.044.293;2018;4820;BRASKEM
0;23.994.839;2018;4863;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA
0;23.994.839;2018;5207;DOHLER
0;1.596.788;2018;5258;RAIA DROGASIL S.A
0;1.131;2018;5312;MUNDIAL S.A. - PRODUTOS DE CONSUMO
0;2.521;2018;5380;ACO ALTONA
0;2.549.432;2018;5410;WEG S.A
0;23.994.839;2018;5762;ETERNIT
0;19.533;2018;5770;EUCATEX
0;405.2;2018;6173;TAURUS ARMAS S.A
0;44.996;2018;6211;FRAS-LE S.A
0;598.401;2018;6343;TUPY
0;2.972.169;2018;6505;VIA VAREJO S.A
0;23.994.839;2018;6700;HOTEIS OTHON
0;23.994.839;2018;6815;IGB ELETR
0;23.994.839;2018;701;BAHEMA S.A
0;88.90100000000001;2018;7510;INDUSTRIAS ROMI S.A
0;1.093;2018;7544;TEXTIL RENAUXVIEW S.A
0;6.973.494;2018;7617;ITAUSA
0;23.994.839;2018;7870;KEPLER WEBER
0;23.994.839;2018;80020;GP INVEST
0;6.489;2018;80047;WILSON SONS
0;2;2018;80063;PATAGONIA
0;236.18599999999998;2018;80179;BIOTOSCANA
0;4.313.159;2018;8087;LOJAS AMERIC
0;3.252.703;2018;8133;LOJAS RENNER
0;10;2018;8192;TREVISA
0;3.0380000000000003;2018;8397;MANGELS INDUSTRIAL S.A
0;840;2018;8427;ESTRELA
0;23.994.839;2018;8451;MARCOPOLO S.A
0;374.19;2018;8575;METAL LEVE
0;3.678.959;2018;8656;METALURGICA GERDAU S.A
0;6.332000000000001;2018;8672;JEREISSATI PARTICIPACOES S.A
0;6.291;2018;8753;METISA
0;23.994.839;2018;8893;MONTEIRO ARANHA S.A
0;23.994.839;2018;9040;NADIR FIGUEI
0;23.994.839;2018;9067;SUZANO HOLD
0;9.465.294;2018;906;BCO BRADESCO S.A
0;1.156;2018;9342;DIMED
0;23.994.839;2018;9393;PARANAPANEMA S.A
0;171;2018;94;PANATLANTICA
0;34.317.483;2018;9512;PETROLEO BRASILEIRO S.A. PETROBRAS
