;cvm;codigo;cvm2;ano;1;1.01.01;1.01.02;1.02.01.01;1.02.01.02;1.02.01.03;2.01.04;2.01.02;2.02.01;3.05;open;close
1312;19348;ITUB3;19348;2013;1.027.297.000;;;148.860.000;96.626.000;77.010.000;;;11.405.000;20.865.000;31,18;29,45
1313;19348;ITUB3;19348;2014;1.127.203.000;;;132.944.000;78.360.000;63.106.000;;;17.350.000;28.808.000;29,43;32,30
1314;19348;ITUB3;19348;2015;1.276.415.000;;;164.311.000;86.045.000;66.556.000;;;31.071.000;18.265.000;31,00;24,58
1315;19348;ITUB3;19348;2016;1.353.241.000;;;204.648.000;88.277.000;85.700.000;;;24.698.000;38.192.000;23,10;30,00
1316;19348;ITUB3;19348;2017;1.434.969.000;;;270.121.000;102.284.000;98.837.000;;;26.746.000;32.211.000;29,67;37,69
1317;19348;ITUB3;19348;2018;1.552.797.000;;;;286.646.000;94.148.000;;;27.519.000;30.608.000;38,48;30,05
1318;19348;ITUB4;19348;2010;727.481.000;;;115.497.000;44.539.000;85.776.000;;;;18.029.000;40,12;39,79
1319;19348;ITUB4;19348;2012;957.154.000;;;145.516.000;90.869.000;63.701.000;;;11.069.000;17.416.000;34,03;33,39
1320;19348;ITUB4;19348;2013;1.027.297.000;;;148.860.000;96.626.000;77.010.000;;;11.405.000;20.865.000;33,39;31,35
1321;19348;ITUB4;19348;2014;1.127.203.000;;;132.944.000;78.360.000;63.106.000;;;17.350.000;28.808.000;31,52;34,60
1322;19348;ITUB4;19348;2015;1.276.415.000;;;164.311.000;86.045.000;66.556.000;;;31.071.000;18.265.000;33,83;26,33
1323;19348;ITUB4;19348;2016;1.353.241.000;;;204.648.000;88.277.000;85.700.000;;;24.698.000;38.192.000;25,13;33,85
1324;19348;ITUB4;19348;2017;1.434.969.000;;;270.121.000;102.284.000;98.837.000;;;26.746.000;32.211.000;33,53;42,58
1325;19348;ITUB4;19348;2018;1.552.797.000;;;;286.646.000;94.148.000;;;27.519.000;30.608.000;43,88;35,50
1326;19445;CSMG3;19445;2010;7.345.295;41.509;36.143;;;340.894;247.328;122.325;1.862.844;949.650;33,00;28,70
1327;19445;CSMG3;19445;2011;8.267.308;242.371;;;;697.970;543.682;111.494;2.266.277;735.828;29,66;33,40
1328;19445;CSMG3;19445;2012;9.028.137;497.701;;;;581.840;363.005;172.440;2.696.373;763.103;33,90;43,75
1329;19445;CSMG3;19445;2013;9.388.470;261.938;;;;498.205;471.930;156.104;2.685.770;726.281;43,75;37,20
1330;19445;CSMG3;19445;2014;10.161.975;331.039;;;;466.096;608.793;128.471;2.828.537;619.797;36,80;25,18
1331;19445;CSMG3;19445;2015;10.930.739;581.854;;;;498.603;490.140;151.731;3.101.419;314.942;24,80;15,50
1332;19445;CSMG3;19445;2016;10.947.481;638.743;;;;431.512;512.400;154.408;2.918.525;799.327;14,60;36,50
1333;19445;CSMG3;19445;2017;10.809.992;420.858;;;;333.379;598.292;199.483;2.537.807;956.713;36,80;43,39
1334;19445;CSMG3;19445;2018;11.178.403;313.371;;;;;615.732;217.664;2.926.336;922.455;43,85;61,53
1335;19453;ECOR3;19453;2010;4.165.776;872.654;;;;;768.580;97.202;1.002.740;969.445;;
1336;19453;ECOR3;19453;2011;4.156.437;604.551;30.106;;;;541.770;131.851;1.134.393;788.268;12,72;13,95
1337;19453;ECOR3;19453;2012;6.195.956;946.916;28.498;;;;1.012.465;150.138;2.272.047;953.053;13,42;17,30
1338;19453;ECOR3;19453;2013;6.500.768;1.071.043;70.740;;;;835.609;79.917;2.865.014;959.656;17,30;14,80
1339;19453;ECOR3;19453;2014;6.701.870;605.115;54.959;;;;947.560;90.799;3.238.347;1.109.418;14,69;10,66
1340;19453;ECOR3;19453;2015;7.860.983;772.903;49.666;;;;1.316.925;94.158;3.963.286;945.744;10,65;5,09
1341;19453;ECOR3;19453;2016;6.603.407;589.504;61.748;;;;1.019.936;76.626;3.910.324;774.472;4,77;8,24
1342;19453;ECOR3;19453;2017;7.815.758;1.607.979;60.234;;;;1.149.516;89.544;4.849.100;1.211.683;8,14;12,30
1343;19453;ECOR3;19453;2018;10.020.935;2.650.489;61.521;;;;1.498.329;100.708;6.010.180;1.184.304;12,46;9,38
1344;19550;NATU3;19550;2010;3.221.871;38.314;521.915;;;;226.595;366.494;465.068;1.167.906;37,90;47,69
1345;19550;NATU3;19550;2011;3.793.012;98.208;417.402;;;;168.962;488.980;1.017.737;1.315.070;49,40;36,26
1346;19550;NATU3;19550;2012;5.375.379;1.144.390;498.672;;;;999.462;649.887;1.325.057;1.369.550;36,90;58,64
1347;19550;NATU3;19550;2013;6.248.321;1.016.293;293.015;;;;693.117;706.586;2.200.789;1.415.996;58,64;41,37
1348;19550;NATU3;19550;2014;7.200.083;1.164.174;531.812;;;;1.466.599;599.621;2.514.611;1.364.672;40,27;31,85
1349;19550;NATU3;19550;2015;9.394.981;1.591.843;1.191.836;;;;2.161.383;802.887;3.374.497;1.256.769;30,42;23,49
1350;19550;NATU3;19550;2016;8.421.579;1.091.470;1.207.459;;;;1.764.488;814.939;2.625.683;1.082.868;23,71;23,02
1351;19550;NATU3;19550;2017;14.957.462;1.693.131;1.977.305;;;;4.076.669;1.553.763;5.255.231;1.358.641;22,47;33,06
1352;19550;NATU3;19550;2018;15.379.549;1.215.048;1.215.377;;;;1.181.859;1.736.791;7.258.521;1.256.693;32,30;45,00
1353;19569;GOLL4;19569;2010;9.063.847;1.955.858;22.606;;;;346.008;215.792;3.395.080;697.795;26,30;25,10
1354;19569;GOLL4;19569;2011;10.655.141;1.230.287;1.009.068;;;;1.552.440;414.563;3.439.008;-244.504;25,90;12,44
1355;19569;GOLL4;19569;2012;9.027.098;775.551;585.028;;;;1.719.625;480.185;3.471.550;-905.613;12,65;12,90
1356;19569;GOLL4;19569;2013;10.638.448;1.635.647;1.244.034;;;;440.834;502.919;5.148.551;265.989;12,90;10,48
1357;19569;GOLL4;19569;2014;9.976.647;1.898.773;355.134;;;;1.110.734;686.151;5.124.505;504.942;10,13;15,18
1358;19569;GOLL4;19569;2015;10.368.397;1.072.332;551.044;;;;1.396.623;900.682;7.908.303;-183.777;14,99;2,52
1359;19569;GOLL4;19569;2016;8.404.355;562.207;431.233;;;;835.290;1.097.997;5.543.930;696.545;2,41;4,62
1360;19569;GOLL4;19569;2017;10.004.748;1.026.862;955.589;;;;1.162.872;1.327.540;5.942.795;989.755;4,51;14,60
1361;19569;GOLL4;19569;2018;10.378.266;826.187;478.364;;;;1.223.324;1.403.815;5.861.143;1.399.962;15,19;25,10
1362;19569;GOLL12;19569;2010;9.063.847;1.955.858;22.606;;;;346.008;215.792;3.395.080;697.795;;
1363;19569;GOLL12;19569;2011;10.655.141;1.230.287;1.009.068;;;;1.552.440;414.563;3.439.008;-244.504;;
1364;19569;GOLL12;19569;2012;9.027.098;775.551;585.028;;;;1.719.625;480.185;3.471.550;-905.613;;
1365;19569;GOLL12;19569;2013;10.638.448;1.635.647;1.244.034;;;;440.834;502.919;5.148.551;265.989;;
1366;19569;GOLL12;19569;2014;9.976.647;1.898.773;355.134;;;;1.110.734;686.151;5.124.505;504.942;;
1367;19569;GOLL12;19569;2015;10.368.397;1.072.332;551.044;;;;1.396.623;900.682;7.908.303;-183.777;;
1368;19569;GOLL12;19569;2016;8.404.355;562.207;431.233;;;;835.290;1.097.997;5.543.930;696.545;;
1369;19569;GOLL12;19569;2017;10.004.748;1.026.862;955.589;;;;1.162.872;1.327.540;5.942.795;989.755;;
1370;19569;GOLL12;19569;2018;10.378.266;826.187;478.364;;;;1.223.324;1.403.815;5.861.143;1.399.962;;
1371;19615;GRND3;19615;2010;1.999.297;47.296;983.430;;;70;163.467;31.687;14.766;208.413;9,70;9,32
1372;19615;GRND3;19615;2011;2.045.624;61.518;854.062;;;70;97.551;27.011;13.123;187.293;9,45;7,69
1373;19615;GRND3;19615;2012;2.291.452;14.489;465.032;;394.389;1.086;123.583;56.806;14.380;362.813;7,65;16,49
1374;19615;GRND3;19615;2013;2.369.342;39.360;392.665;;301.940;288;101.909;39.792;15.827;399.233;16,49;18,09
1375;19615;GRND3;19615;2014;2.682.013;26.324;634.472;;335.182;70;99.567;36.287;71.790;389.413;17,80;15,30
1376;19615;GRND3;19615;2015;3.045.642;21.285;596.872;;663.723;70;141.652;44.903;71.173;400.732;14,90;16,84
1377;19615;GRND3;19615;2016;3.253.820;20.663;1.288.070;;280.645;0;70.734;41.369;54.638;399.594;16,50;17,58
1378;19615;GRND3;19615;2017;3.576.008;30.119;1.537.477;;213.049;150;89.666;36.705;33.961;465.590;17,61;28,45
1379;19615;GRND3;19615;2018;3.860.756;16.562;1.548.914;;;411.482;126.313;42.095;26.614;456.963;28,45;8,20
1380;19623;DASA3;19623;2010;1.944.939;328.670;23.048;63.507;;;404.898;58.517;402.138;293.453;57,54;22,50
1381;19623;DASA3;19623;2011;4.282.796;249.945;41.371;75.029;;;311.494;76.641;797.659;374.552;22,23;15,50
1382;19623;DASA3;19623;2012;4.272.175;228.519;31.953;57.635;;;119.005;84.429;987.376;244.951;16,00;13,19
1383;19623;DASA3;19623;2013;4.691.811;535.881;72.980;37.793;;5.940;420.854;65.479;1.054.321;289.492;13,19;14,56
1384;19623;DASA3;19623;2014;4.609.536;274.986;165.239;25.555;;2.785;433.643;116.275;794.614;248.696;14,36;11,14
1385;19623;DASA3;19623;2015;4.681.796;317.748;159.555;73.352;;2.572;354.198;161.328;895.358;159.178;10,21;10,10
1386;19623;DASA3;19623;2016;5.124.727;287.894;370.619;74.018;;1.502;376.473;241.196;971.829;299.985;10,17;17,71
1387;19623;DASA3;19623;2017;6.246.487;511.665;80.964;73.050;;3.001;671.929;310.015;1.120.439;336.065;;
1388;19623;DASA3;19623;2018;7.223.593;544.769;536.392;;;43.818;447.500;360.817;2.095.776;345.687;;
1389;19658;FRTA3;19658;2010;201.236;504;1.327;;;1.832;32.963;13.327;55.122;-19.243;;
1390;19658;FRTA3;19658;2011;182.416;46;990;;;3.540;40.384;10.895;46.200;-6.407;;
1391;19658;FRTA3;19658;2012;156.691;527;387;;;4.511;34.026;7.187;53.254;-12.420;;
1392;19658;FRTA3;19658;2013;135.299;111;1.569;;;5.611;19.898;7.330;39.104;24.825;;
1393;19658;FRTA3;19658;2014;125.920;121;5;;;3.395;11.448;6.232;34.804;1.974;4,20;3,23
1394;19658;FRTA3;19658;2015;110.110;309;5;;;2.887;53.069;8.794;238;-21.114;3,50;3,66
1395;19658;FRTA3;19658;2016;92.735;65;300;;;807;6.068;5.538;52.701;-12.686;3,65;3,87
1396;19658;FRTA3;19658;2017;64.655;67;0;;;275;46.446;4.973;17.841;-21.681;3,96;1,44
1397;19658;FRTA3;19658;2018;36.137;26;0;;;;45.322;3.703;2.608;-11.379;1,38;0,86
1398;19739;RENT3;19739;2010;3.354.711;415.681;0;;;;233.672;442.956;1.463.083;490.281;19,50;26,90
1399;19739;RENT3;19739;2011;4.009.554;711.002;;;;;130.945;488.655;1.943.480;595.707;27,49;25,60
1400;19739;RENT3;19739;2012;4.045.908;823.866;;;;3.981;210.059;356.152;1.845.032;465.828;26,89;37,50
1401;19739;RENT3;19739;2013;4.578.200;1.010.740;;;;7.143;275.394;460.482;2.068.145;652.067;37,50;33,28
1402;19739;RENT3;19739;2014;5.697.454;1.390.189;;;;3.176;300.891;828.421;2.411.575;726.637;32,75;35,71
1403;19739;RENT3;19739;2015;6.123.024;1.385.103;;;;4.737;422.383;690.594;2.596.893;735.508;35,12;24,82
1404;19739;RENT3;19739;2016;7.417.255;1.692.261;;;;3.169;654.586;910.901;3.131.303;771.192;23,35;34,22
1405;19739;RENT3;19739;2017;11.186.234;1.338.195;1.275.699;;;4.698;537.216;1.331.680;5.940.463;969.134;34,94;22,06
1406;19739;RENT3;19739;2018;13.992.414;2.175.302;267.484;;;;616.587;2.202.565;7.029.391;1.254.639;22,76;29,75
1407;19763;ENBR3;19763;2010;12.810.115;1.126.449;;;;479.812;607.431;626.380;2.778.475;1.162.718;33,74;38,71
1408;19763;ENBR3;19763;2011;13.662.280;895.868;;;;564.891;579.721;703.742;3.033.865;1.188.496;39,25;41,50
1409;19763;ENBR3;19763;2012;14.429.843;572.378;;;;751.896;800.741;1.033.442;3.480.087;970.162;41,50;12,49
1410;19763;ENBR3;19763;2013;14.141.494;924.146;;;;851.311;1.132.065;802.129;2.127.381;1.112.668;12,49;11,35
1411;19763;ENBR3;19763;2014;13.171.799;826.971;;;;289.796;1.465.693;1.098.703;1.892.772;1.502.869;11,07;8,97
1412;19763;ENBR3;19763;2015;18.412.340;1.149.998;;;;75.772;809.628;1.308.019;5.376.863;2.430.694;8,73;12,04
1413;19763;ENBR3;19763;2016;19.243.826;2.017.709;;;98.122;106.513;1.072.100;1.123.578;4.498.955;1.641.928;11,27;13,40
1414;19763;ENBR3;19763;2017;20.607.952;1.603.158;112.474;;0;119.633;1.336.579;1.754.393;4.721.100;1.591.960;13,40;14,00
1415;19763;ENBR3;19763;2018;22.772.071;2.203.392;174.463;;;;1.391.236;1.610.976;6.067.561;2.163.278;14,20;14,75
1416;19860;RBCS-CRI2PB0;19860;2010;403.006;8.342;347.055;;;;0;2.743;0;12.258;;
1417;19860;RBCS-CRI2QB0;19860;2010;403.006;8.342;347.055;;;;0;2.743;0;12.258;;
1418;19860;RBCS-CRI2RB0;19860;2010;403.006;8.342;347.055;;;;0;2.743;0;12.258;;
1419;19860;RBCS-CRI73B0;19860;2010;403.006;8.342;347.055;;;;0;2.743;0;12.258;;
1420;19860;RBCS-CRI84B0;19860;2010;403.006;8.342;347.055;;;;0;2.743;0;12.258;;
1421;19860;RBCS-CRI85B0;19860;2010;403.006;8.342;347.055;;;;0;2.743;0;12.258;;
1422;19860;RBCS-CRI86B0;19860;2010;403.006;8.342;347.055;;;;0;2.743;0;12.258;;
1423;19879;LIGT3;19879;2010;9.594.924;514.109;11.122;;;296.261;547.210;658.421;1.925.391;1.242.013;25,63;25,43
1424;19879;LIGT3;19879;2011;10.981.660;772.548;8.171;;;298.538;519.081;757.158;3.644.856;873.199;25,60;28,80
1425;19879;LIGT3;19879;2012;11.726.571;377.607;15.266;;;289.556;542.842;861.823;4.123.216;1.097.814;28,55;22,32
1426;19879;LIGT3;19879;2013;13.002.207;546.429;1.244.000;;;209.414;642.500;907.262;5.172.811;1.305.893;22,32;22,12
1427;19879;LIGT3;19879;2014;13.634.194;401.138;104.698;;;211.547;579.837;1.560.390;6.002.464;1.394.877;21,64;17,02
1428;19879;LIGT3;19879;2015;14.901.420;447.441;74.682;;;218.527;1.844.173;1.449.642;5.730.212;635.782;17,00;9,90
1429;19879;LIGT3;19879;2017;14.945.049;269.928;72.348;;;584.949;2.468.435;2.022.507;4.942.134;1.174.732;17,56;16,69
1430;19879;LIGT3;19879;2018;17.863.703;707.042;976.798;;;;1.996.036;2.119.660;8.032.425;962.162;16,79;16,50
1431;19909;BRML3;19909;2010;10.569.767;19.843;232.579;130.381;;170.775;126.873;21.796;1.439.023;968.351;21,60;17,10
1432;19909;BRML3;19909;2011;14.081.717;37.063;493.970;71.743;;183.082;382.856;57.082;2.821.131;1.445.374;16,75;18,12
1433;19909;BRML3;19909;2012;17.904.891;350.404;445.787;199.224;;169.653;766.546;67.566;3.737.328;3.409.403;19,00;27,02
1434;19909;BRML3;19909;2013;18.820.850;70.509;374.370;245.049;;203.691;766.580;84.892;3.956.500;1.811.726;27,02;17,05
1435;19909;BRML3;19909;2014;19.860.626;76.648;598.015;387.101;;158.763;325.211;48.219;4.796.976;1.706.567;17,02;16,43
1436;19909;BRML3;19909;2015;20.684.045;25.981;877.887;527.825;;133.406;854.891;44.769;4.638.160;1.435.620;15,41;11,10
1437;19909;BRML3;19909;2016;19.402.241;21.718;390.373;271.692;;120.772;582.149;33.912;4.197.736;237.064;10,87;11,95
1438;19909;BRML3;19909;2017;18.003.585;28.977;1.668.225;0;;92.854;601.836;40.274;2.717.405;-916.294;12,08;12,73
1439;19909;BRML3;19909;2018;18.131.036;23.672;907.277;0;;;412.109;41.019;2.366.974;1.641.458;12,40;13,07
1440;19925;BRPR3;19925;2010;5.105.236;232.456;;;;;285.777;11.803;1.544.414;1.208.171;;
1441;19925;BRPR3;19925;2011;6.439.379;1.032.350;;;;;144.956;12.530;1.938.406;733.074;;
1442;19925;BRPR3;19925;2012;15.399.541;573.570;;;;;678.772;10.662;4.573.133;2.278.125;18,11;25,50
1443;19925;BRPR3;19925;2013;15.463.222;950.864;;;;;908.966;42.077;4.638.664;711.267;25,50;18,60
1444;19925;BRPR3;19925;2014;11.982.105;595.322;;;;;268.856;16.613;3.906.340;856.854;18,18;10,25
1445;19925;BRPR3;19925;2015;9.162.163;1.230.305;;;;;680.180;3.817;2.936.486;-68.808;10,12;8,42
1446;19925;BRPR3;19925;2016;9.180.532;707.405;258.786;;;;547.174;5.948;2.814.574;139.469;8,29;7,50
1447;19925;BRPR3;19925;2017;9.797.952;125.015;939.988;;;;584.910;8.592;2.270.510;486.739;7,47;10,60
1448;19925;BRPR3;19925;2018;10.637.147;1.016.826;506.931;;;;1.040.253;20.377;2.505.138;520.056;10,49;8,20
1449;19992;TOTS3;19992;2010;1.415.397;232.508;6.317;50.129;;30.170;76.107;17.363;342.139;211.669;119,50;169,00
1450;19992;TOTS3;19992;2011;1.337.848;287.079;28.502;29.148;;33.981;98.565;19.535;235.172;226.199;174,00;33,26
1451;19992;TOTS3;19992;2012;1.420.621;412.408;10.168;13.123;;51.041;97.329;30.281;150.815;296.820;33,54;40,39
1452;19992;TOTS3;19992;2013;1.848.780;533.063;13.277;61.322;;43.474;58.248;33.149;352.400;319.024;40,39;36,96
1453;19992;TOTS3;19992;2014;2.143.866;697.901;35.169;;70.680;58.940;59.148;35.479;536.196;347.076;36,60;35,00
1454;19992;TOTS3;19992;2015;2.662.075;426.415;75.213;;39.534;59.419;239.429;86.932;583.166;228.308;35,80;31,03
1455;19992;TOTS3;19992;2016;2.443.912;214.772;;;;36.913;208.123;73.553;444.279;212.253;30,69;24,04
1456;19992;TOTS3;19992;2017;2.493.625;387.169;;;;31.901;224.056;108.424;447.638;143.599;23,59;29,89
1457;19992;TOTS3;19992;2018;2.391.277;452.799;;;;;243.473;113.907;235.186;126.225;30,15;27,15
1458;20010;EQTL3;20010;2010;3.276.531;550.077;;;;58.177;257.092;174.047;1.084.609;408.315;17,75;11,40
1459;20010;EQTL3;20010;2011;3.398.831;242.655;205.745;;;69.980;342.185;189.203;1.127.211;357.431;11,49;12,67
1460;20010;EQTL3;20010;2012;9.433.461;135.146;1.592.099;;;89.366;826.167;709.930;2.351.685;427.444;12,74;18,73
1461;20010;EQTL3;20010;2013;9.103.499;350.885;1.262.132;;;116.124;175.208;674.714;3.050.429;288.565;18,73;23,15
1462;20010;EQTL3;20010;2014;11.268.636;280.098;1.683.565;;;191.871;970.716;1.139.843;3.404.177;922.841;22,79;27,70
1463;20010;EQTL3;20010;2015;12.585.887;397.866;2.083.474;;;277.587;852.690;934.780;3.082.448;811.783;27,50;34,24
1464;20010;EQTL3;20010;2016;14.219.520;920.784;2.137.135;;;372.004;986.951;943.283;3.847.380;1.178.937;33,00;54,40
1465;20010;EQTL3;20010;2017;17.488.452;4.172.474;919;;;613.431;1.198.390;1.185.038;5.771.851;1.410.332;54,75;65,65
1466;20010;EQTL3;20010;2018;25.505.996;4.743.990;0;;;;2.803.869;1.539.306;8.732.311;2.078.133;65,72;74,56
1467;20028;VLID3;20028;2010;806.925;139.744;;;;135;76.686;39.296;108.000;137.579;;
1468;20028;VLID3;20028;2011;915.601;171.780;;;;147;77.674;62.951;136.000;155.710;;
1469;20028;VLID3;20028;2012;1.108.581;117.640;;;;4.932;138.967;66.546;263.799;166.230;21,70;45,50
1470;20028;VLID3;20028;2013;1.172.956;152.203;;;;2.536;18.928;64.028;393.164;133.118;45,50;32,20
1471;20028;VLID3;20028;2014;1.296.214;181.066;;;;6.555;121.565;61.992;357.584;173.028;32,40;42,40
1472;20028;VLID3;20028;2015;2.156.239;241.283;9.314;;;15.273;168.175;132.174;583.248;193.652;42,20;42,50
1473;20028;VLID3;20028;2016;2.074.697;394.777;5.842;323;;18.256;326.049;106.027;475.421;113.196;39,47;24,63
1474;20028;VLID3;20028;2017;2.059.765;296.857;16.715;739;;56.528;255.885;99.705;549.599;93.735;24,18;18,54
1475;20028;VLID3;20028;2018;2.247.239;311.571;0;1.830;;;213.403;108.852;617.438;152.647;19,20;18,00
1476;20060;LUPA3;20060;2010;1.445.274;58.465;;;;0;79.928;48.466;485.487;18.662;28,80;19,28
1477;20060;LUPA3;20060;2011;1.503.219;24.055;;;;0;666.743;74.666;90.263;-12.907;19,55;4,45
1478;20060;LUPA3;20060;2012;1.632.002;33.506;;;;;724.541;108.340;66.051;-302.328;4,56;1,65
1479;20060;LUPA3;20060;2013;1.430.219;20.676;;;;;752.635;122.032;35.975;-126.873;1,65;0,68
1480;20060;LUPA3;20060;2014;1.022.629;1.539;;;;;56.884;98.389;216.457;-224.782;0,66;0,07
1481;20060;LUPA3;20060;2015;814.031;31.012;;;;;31.145;29.084;169.203;-279.806;0,07;2,07
1482;20060;LUPA3;20060;2016;642.290;1.233;;;;;23.411;25.023;130.855;-90.024;2,27;4,03
1483;20060;LUPA3;20060;2017;575.280;2.135;;;;;33.358;32.983;133.790;-9.703;4,05;2,90
1484;20060;LUPA3;20060;2018;581.725;1.245;;;;;53.040;31.104;122.691;-57.160;2,88;1,83
1485;20060;LUPA11;20060;2010;1.445.274;58.465;;;;0;79.928;48.466;485.487;18.662;;
1486;20060;LUPA11;20060;2011;1.503.219;24.055;;;;0;666.743;74.666;90.263;-12.907;;
1487;20060;LUPA11;20060;2012;1.632.002;33.506;;;;;724.541;108.340;66.051;-302.328;;
1488;20060;LUPA11;20060;2013;1.430.219;20.676;;;;;752.635;122.032;35.975;-126.873;;
1489;20060;LUPA11;20060;2014;1.022.629;1.539;;;;;56.884;98.389;216.457;-224.782;;
1490;20060;LUPA11;20060;2015;814.031;31.012;;;;;31.145;29.084;169.203;-279.806;;
1491;20060;LUPA11;20060;2016;642.290;1.233;;;;;23.411;25.023;130.855;-90.024;;
1492;20060;LUPA11;20060;2017;575.280;2.135;;;;;33.358;32.983;133.790;-9.703;;
1493;20060;LUPA11;20060;2018;581.725;1.245;;;;;53.040;31.104;122.691;-57.160;;
1494;20087;EMBR3;20087;2010;13.981.014;2.321.199;1.222.198;17;86.771;961.995;120.883;1.250.029;2.269.723;685.520;9,87;11,80
1495;20087;EMBR3;20087;2011;16.616.375;2.532.671;1.413.565;15.640;86.991;1.056.459;472.235;1.556.705;2.637.920;521.728;11,90;11,76
1496;20087;EMBR3;20087;2012;19.393.667;3.680.733;1.181.651;15.525;89.244;1.041.913;687.136;1.550.757;3.535.627;1.217.431;11,80;14,45
1497;20087;EMBR3;20087;2013;23.760.310;3.944.323;2.201.816;6.134;100.116;1.138.503;185.871;2.374.449;4.954.682;1.605.885;14,45;18,89
1498;20087;EMBR3;20087;2014;27.653.600;4.550.200;1.887.598;6.802;114.844;1.271.113;238.146;2.604.594;6.423.876;1.303.774;19,20;24,44
1499;20087;EMBR3;20087;2015;45.566.910;8.455.771;2.431.205;7.714;2.919.345;1.419.839;856.518;4.041.176;12.929.250;1.103.067;24,85;30,19
1500;20087;EMBR3;20087;2016;38.016.671;4.046.185;5.786.574;0;548.234;682.672;1.663.204;3.102.979;10.590.818;717.792;29,32;16,00
1501;20087;EMBR3;20087;2017;39.484.906;4.203.719;7.825.304;0;831.372;388.619;1.286.591;2.728.027;12.602.199;1.059.584;16,00;20,00
1502;20087;EMBR3;20087;2018;43.758.768;4.963.041;6.755.298;525.917;;185.001;694.699;3.456.814;13.439.366;103.085;20,52;21,68
1503;20125;ODPV3;20125;2010;912.963;11.180;121.518;;;;;12.883;;115.803;64,75;25,09
1504;20125;ODPV3;20125;2011;993.258;8.050;199.781;;;;;9.694;;179.285;25,00;26,60
1505;20125;ODPV3;20125;2012;998.701;4.418;213.512;;;;;8.916;;199.928;26,53;10,73
1506;20125;ODPV3;20125;2013;1.073.885;10.266;246.856;;;;;14.728;;263.085;10,73;9,83
1507;20125;ODPV3;20125;2014;1.102.673;12.613;253.095;;;;;10.192;;273.455;9,70;9,86
1508;20125;ODPV3;20125;2015;1.195.650;16.358;317.994;;;;;10.602;;308.660;9,36;9,45
1509;20125;ODPV3;20125;2016;1.358.010;22.040;406.337;;14.235;;;12.890;;281.739;9,01;12,60
1510;20125;ODPV3;20125;2017;1.389.568;17.674;418.782;57.049;14.636;;;17.309;;575.900;12,39;15,91
1511;20125;ODPV3;20125;2018;1.647.584;21.142;460.394;0;;15.227;;19.181;;381.565;15,88;13,75
1512;20257;TAEE11;20257;2010;4.575.830;414.578;;62.835;;;54.017;11.578;1.487.279;681.715;;
1513;20257;TAEE11;20257;2011;6.490.580;501.763;;58.559;;862;1.314.304;33.009;2.015.405;892.710;;
1514;20257;TAEE11;20257;2012;9.636.364;543.266;1.938.765;;151.013;;429.554;26.692;4.341.467;1.087.244;;
1515;20257;TAEE11;20257;2013;9.154.079;121.140;;;;11.493;942.160;34.012;3.425.203;1.321.170;;
1516;20257;TAEE11;20257;2014;8.658.788;101.853;;;;10.846;605.806;37.133;3.239.588;1.515.549;18,15;18,84
1517;20257;TAEE11;20257;2015;8.862.458;132.441;;;;13.237;864.554;33.712;2.807.991;1.537.551;18,65;16,75
1518;20257;TAEE11;20257;2016;8.410.617;101.505;;;;14.032;909.370;36.991;2.381.087;1.371.227;16,15;20,74
1519;20257;TAEE11;20257;2017;8.054.820;56.680;;;;13.618;401.779;39.297;2.603.381;926.260;21,40;21,34
1520;20257;TAEE11;20257;2018;8.616.294;20.869;;;;;428.280;58.314;2.871.675;1.429.855;21,46;23,60
1521;20257;TAEE3;20257;2010;4.575.830;414.578;;62.835;;;54.017;11.578;1.487.279;681.715;;
1522;20257;TAEE3;20257;2011;6.490.580;501.763;;58.559;;862;1.314.304;33.009;2.015.405;892.710;;
1523;20257;TAEE3;20257;2012;9.636.364;543.266;1.938.765;;151.013;;429.554;26.692;4.341.467;1.087.244;;
1524;20257;TAEE3;20257;2013;9.154.079;121.140;;;;11.493;942.160;34.012;3.425.203;1.321.170;;
1525;20257;TAEE3;20257;2014;8.658.788;101.853;;;;10.846;605.806;37.133;3.239.588;1.515.549;;
1526;20257;TAEE3;20257;2015;8.862.458;132.441;;;;13.237;864.554;33.712;2.807.991;1.537.551;;
1527;20257;TAEE3;20257;2016;8.410.617;101.505;;;;14.032;909.370;36.991;2.381.087;1.371.227;;
1528;20257;TAEE3;20257;2017;8.054.820;56.680;;;;13.618;401.779;39.297;2.603.381;926.260;;
1529;20257;TAEE3;20257;2018;8.616.294;20.869;;;;;428.280;58.314;2.871.675;1.429.855;7,50;8,47
