;1;1.01;1.01.01;1.01.01.01;1.01.01.02;1.01.01.03;1.01.01.04;1.01.01.05;1.01.02;1.01.02.01;1.01.02.01.01;1.01.02.01.02;1.01.02.01.03;1.01.02.01.04;1.01.02.01.05;1.01.02.01.06;1.01.02.01.07;1.01.02.01.08;1.01.02.01.09;1.01.02.02;1.01.02.02.01;1.01.02.02.02;1.01.02.03;1.01.02.03.01;1.01.03;1.01.03.01;1.01.03.01.01;1.01.03.01.02;1.01.03.01.03;1.01.03.01.04;1.01.03.01.05;1.01.03.01.06;1.01.03.01.07;1.01.03.01.08;1.01.03.01.09;1.01.03.02;1.01.03.02.01;1.01.03.02.02;1.01.03.02.03;1.01.03.02.04;1.01.03.02.05;1.01.03.02.06;1.01.03.02.07;1.01.03.02.08;1.01.03.02.09;1.01.03.02.10;1.01.03.02.15;1.01.03.02.20;1.01.03.03;1.01.03.04;1.01.04;1.01.04.01;1.01.04.02;1.01.04.03;1.01.04.04;1.01.04.05;1.01.04.06;1.01.04.07;1.01.04.08;1.01.04.09;1.01.04.10;1.01.04.11;1.01.04.19;1.01.04.20;1.01.05;1.01.06;1.01.06.01;1.01.06.01.01;1.01.06.01.02;1.01.06.01.03;1.01.06.01.04;1.01.06.01.05;1.01.06.01.06;1.01.07;1.01.07.01;1.01.07.02;1.01.07.03;1.01.07.20;1.01.08;1.01.08.01;1.01.08.01.01;1.01.08.01.02;1.01.08.01.03;1.01.08.01.04;1.01.08.01.05;1.01.08.01.06;1.01.08.01.07;1.01.08.01.08;1.01.08.01.20;1.01.08.02;1.01.08.02.01;1.01.08.02.02;1.01.08.03;1.01.08.03.01;1.01.08.03.02;1.01.08.03.03;1.01.08.03.04;1.01.08.03.05;1.01.08.03.06;1.01.08.03.07;1.01.08.03.08;1.01.08.03.09;1.01.08.03.10;1.01.08.03.11;1.01.08.03.16;1.01.08.03.17;1.01.08.03.18;1.01.08.03.19;1.01.08.03.20;1.01.08.04;1.01.09;1.01.09.01;1.01.09.01.01;1.01.09.01.02;1.01.09.01.03;1.01.09.02;1.01.09.03;1.01.09.03.01;1.01.09.03.02;1.01.09.03.03;1.01.09.03.04;1.01.09.03.05;1.01.09.03.06;1.02;1.02.01;1.02.01.01;1.02.01.01.01;1.02.01.01.02;1.02.01.01.03;1.02.01.01.04;1.02.01.01.05;1.02.01.01.06;1.02.01.01.07;1.02.01.01.08;1.02.01.01.09;1.02.01.01.10;1.02.01.02;1.02.01.02.01;1.02.01.02.02;1.02.01.02.03;1.02.01.02.04;1.02.01.03;1.02.01.03.01;1.02.01.03.02;1.02.01.03.03;1.02.01.04;1.02.01.04.01;1.02.01.04.02;1.02.01.04.03;1.02.01.04.04;1.02.01.04.05;1.02.01.04.06;1.02.01.05;1.02.01.05.01;1.02.01.05.02;1.02.01.06;1.02.01.06.01;1.02.01.06.02;1.02.01.06.03;1.02.01.06.04;1.02.01.07;1.02.01.07.01;1.02.01.07.02;1.02.01.07.03;1.02.01.07.04;1.02.01.08;1.02.01.08.01;1.02.01.08.03;1.02.01.08.04;1.02.01.09;1.02.01.09.01;1.02.01.09.02;1.02.01.09.03;1.02.01.09.04;1.02.01.09.05;1.02.01.09.06;1.02.01.09.07;1.02.01.09.08;1.02.01.09.09;1.02.01.09.10;1.02.01.09.11;1.02.01.09.12;1.02.01.09.13;1.02.01.09.14;1.02.01.09.15;1.02.01.09.16;1.02.01.09.17;1.02.01.09.20;1.02.01.10;1.02.01.10.01;1.02.01.10.02;1.02.01.10.03;1.02.01.10.04;1.02.01.10.05;1.02.01.10.06;1.02.01.10.07;1.02.01.10.08;1.02.01.10.09;1.02.01.10.10;1.02.01.10.11;1.02.01.10.12;1.02.01.10.13;1.02.01.10.14;1.02.01.10.15;1.02.01.10.16;1.02.01.10.17;1.02.01.10.18;1.02.01.10.19;1.02.01.10.20;1.02.01.11;1.02.01.11.01;1.02.01.11.02;1.02.01.11.03;1.02.02;1.02.02.01;1.02.02.01.01;1.02.02.01.02;1.02.02.01.04;1.02.02.01.05;1.02.02.01.06;1.02.02.01.07;1.02.02.02;1.02.02.02.01;1.02.02.02.02;1.02.02.02.03;1.02.02.02.04;1.02.02.02.05;1.02.02.02.06;1.02.02.02.15;1.02.03;1.02.03.01;1.02.03.01.01;1.02.03.01.02;1.02.03.01.03;1.02.03.01.04;1.02.03.01.05;1.02.03.01.06;1.02.03.01.07;1.02.03.01.08;1.02.03.01.09;1.02.03.01.10;1.02.03.01.11;1.02.03.01.12;1.02.03.01.13;1.02.03.01.14;1.02.03.01.19;1.02.03.01.20;1.02.03.02;1.02.03.02.01;1.02.03.03;1.02.03.03.01;1.02.03.03.02;1.02.03.03.03;1.02.03.03.04;1.02.03.04;1.02.03.05;1.02.03.06;1.02.03.07;1.02.03.08;1.02.04;1.02.04.01;1.02.04.01.01;1.02.04.01.02;1.02.04.01.03;1.02.04.01.04;1.02.04.01.05;1.02.04.01.06;1.02.04.01.07;1.02.04.01.08;1.02.04.01.09;1.02.04.01.10;1.02.04.01.11;1.02.04.01.12;1.02.04.01.19;1.02.04.01.20;1.02.04.02;1.02.04.02.01;1.02.04.02.02;1.02.04.02.03;1.02.04.02.04;1.02.04.02.05;1.02.04.02.06;1.02.04.02.07;1.02.04.02.08;1.02.04.02.09;1.02.04.02.10;1.03;1.03.01;1.03.02;1.03.03;1.03.04;1.03.05;1.03.06;1.04;1.04.01;1.04.02;1.04.03;1.04.04;1.04.05;1.05;1.05.01;1.05.02;1.05.03;1.05.03.01;1.05.03.02;1.05.03.03;1.05.03.04;1.05.03.05;1.05.04;1.06;1.06.01;1.06.01.01;1.06.02;1.06.02.01;1.07;1.07.01;1.07.02;1.07.03;1.07.04;1.07.05;1.07.06;1.08;1.08.01;1.08.01.01;1.08.01.02;1.08.02;ano;cvm;empresa_descr
valores;2.236.197;412.916;171.461;29;13.023;158.409;;;136.425;136.425;;61.568;74.857;;;;;;;;;;;;88.973;70.422;;;;;;;;;;18.551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.057;16.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.823.281;38.340;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;34.817;34.817;;;3.523;;;;2.167;0;1.356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.625.013;0;0;;;;;;1.625.013;;;;;;;;81.227;81.227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.701;78.701;;45.749;32.952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21008;GENERALSHOPP
valores;269.370;180.518;23.370;23.370;;;;;;;;;;;;;;;;;;;;;68.640;68.640;;;;;;;;;;;;;;;;;;;;;;;;;57.920;;;;;;;;;;;;;;;6.275;6.275;;;;;;;5.787;;;;;18.526;18.526;18.526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.852;8.893;;;;;;;;;;;;546;546;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;8.347;;;544;2.869;4.934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.147;1.147;;;1.147;;;;;;;;;;;;71.804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.008;7.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;2100;CAMBUCI
valores;2.138.651;1.270.001;7.132;7.132;;;;;732.051;732.051;;;;107.692;470.534;153.825;;;;;;;;;334.632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.515;;;;;138.671;;;;;;;;;;;;;;138.671;259;33.442;26.319;30.004;;48.647;;;;;;;;;;;;;;;;;;;;;;;;;868.650;163.507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.999;16.999;;;;2.554;2.554;;;;;;;;143.954;;;104.058;14.262;25.634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;228;;;;;;;;228;228;;;;;;;335.614;303.310;;;;;;;;;;;;;;;;;12.767;;19.537;;;;;;;;;;369.301;369.301;;139.266;230.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21016;ESTACIO PART
valores;2.430.334;642.283;192.172;;;;;;;;;;;;;;;;;;;;;;377.094;377.094;377.094;;;;;;;;;;;;;;;;;;;;;;;;11.247;;;;;;;;;;;;;;;34.335;34.335;33.825;510;;;;;12.786;;;;;14.649;;;;;;;;;;;;;;14.649;227;14.422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.788.051;91.872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.132;26.132;;;;;;;;;2.150;;2.150;;63.590;;;36.967;22.342;4.281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;626;626;;;626;;;;;;;;;;;;1.229.329;996.645;;;;;;;;;;;;;;;;;;;232.684;;;;;;;;;;466.224;466.224;73.765;190.164;53.628;148.667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21032;ALGAR TELEC
valores;3.123.325;588.930;149.251;16.338;132.913;;;;115.152;;;;;;;;;;;115.152;115.152;;;;75.671;75.671;;;;;;;;;;;;;;;;;;;;;;;;;208.518;;;;;;;;;;;;;;;4.365;4.365;;;;;;;;;;;;35.973;;;;;;;;;;;;;;35.973;18.224;17.749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.534.395;1.304.903;;;;;;;;;;;;;;;;;8.005;8.005;;;1.236.288;;;;;;;;;;;;;;;;;;;;3.512;;;3.512;57.098;;;4.132;50.118;976;;;;1.862;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.227.448;608.907;608.907;;;;;;618.541;;;;;;;;2.044;2.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21040;CYRE COM-CCP
valores;8.178.327;2.588.905;996.843;;;;;;;;;;;;;;;;;;;;;;955.739;913.362;;;;;;;;;;42.377;;;;;;;;;;;;;;;546.948;;;;;;;;;;;;;;;80.572;80.572;;;;;;;;;;;;8.803;;;;;;;;;;;2.070;;;6.733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.589.422;1.436.598;;;;;;;;;;;;;;;;;62.691;;62.691;;;;;;;;;1.125.616;;;61.530;61.530;;;;;;;;;;;;;186.761;;;28.290;107.927;50.544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122.218;122.218;121.446;;772;;;;;;;;;;;;3.456.787;3.080.175;;;;;;;;;;;;;;;;;;;376.612;;;;;;;;;;573.819;319.021;;290.177;28.844;;;;;;;;;;;;254.798;187.573;22.154;17.092;2.402;25.577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21091;DURATEX
valores;16.961.967;11.626.115;671.030;93.960;577.070;;;;7.862.546;7.860.218;3.697.511;4.162.707;;;;;;;;2.328;2.328;;;;2.116.140;1.877.238;1.094.060;48.685;21.949;498.561;213.983;;;;;238.902;118.112;120.790;;;;;;;;;;;;;;;;;;;;;;;;;;;;117.498;117.498;117.498;;;;;;25.545;;;;;833.356;;;;;;;;;;;;;;833.356;;506.670;7.612;42.124;276.950;;;;;;;;;;;;;;;;;;;;;;;;;;5.335.852;4.863.955;331;;331;;;;;;;;;1.327.628;1.327.628;;;;2.314.653;613;2.314.040;;;;;;;;;;;;859.622;751.117;101.358;7.147;;8.154;;;;;27.724;;;27.724;325.843;;;;199.304;6.215;120.300;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221.963;190.939;189.148;;1.791;;;;31.024;31.024;;;;;;;54.421;54.421;145;30.273;24.003;;;;;;;;;;;;;;;;;;;;;;;;;;195.513;144.188;;3;;128.875;15.310;;;;;;;;;;51.325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21121;SUL AMERICA
valores;1.238.526;964.298;135.805;;;;;;0;;;;;;;;;;;0;0;;;;542.605;542.605;;;;;;;;;;;;;;;;;;;;;;;;;263.538;;;;;;;;;;;;;;;5.060;5.060;;;;;;;;;;;;17.290;;;;;;;;;;;;;;17.290;17.290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;274.228;204.889;;;;;;;;;;;;0;0;;;;64.390;64.390;;;93.984;;;;;;;;;;;;;;;;;;;;37.549;;37.549;;8.966;;;4.957;4.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.866;55.866;55.866;;;;;;;;;;;;;;11.801;11.801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.672;1.672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21130;TRISUL
valores;2.507.141;1.946.468;157.532;157.532;;;;;550.427;550.427;;550.427;;;;;;;;;;;;;534.789;534.789;;;;;;;;;;;;;;;;;;;;;;;;;590.602;482.820;107.782;;;;;;;;;;;;;;;;;;;;;;;;;;113.118;;;;;;;;;;;;;;113.118;69.218;43.900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560.673;297.293;;;;;;;;;;;;;;;;;26.307;26.307;;;191.235;191.235;;;;;;;;;;;;;;;;;;;37.955;37.955;;;41.796;;;41.796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225.702;225.702;225.702;;;;;;;;;;;;;;20.601;20.601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.077;17.077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21148;TENDA
valores;865.258;474.177;100.658;;;;;;;;;;;;;;;;;;;;;;145.611;140.490;;;;;;;;;;5.121;5.121;;;;;;;;;;;;;;146.779;;;;;;;;;;;;;;;55.017;55.017;55.017;;;;;;2.640;;;;;23.472;3.693;;;;;;;;;;;;;19.779;17.566;2.213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;391.081;22.805;0;;0;;;;;;;;;;;;;;8.408;;8.408;;;;;;;;;;;;0;0;;;;;;;;;16;;16;;14.381;0;;11.514;2.867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.048;64;;;64;;;;63.984;;;;;;;;288.860;263.691;;;;;;;;;;;;;;;;;25.169;;;;;;;;;;;;15.368;15.368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21156;J.MACEDO
valores;916.370;272.865;26.490;;;;;;113.346;;;;;;;;;;;;;;;;90.440;90.440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.811;21.811;;;;;;;2.596;;;;;18.182;;;;;;;;;;;;;;18.182;12.025;1.581;4.576;;;;;;;;;;;;;;;;;;;;;;;;;;;;643.505;183.875;144.707;;;;;;;;;;;;;;;;10.427;10.427;;;;;;;;;;;;;;;;;;;;;;;0;0;;;28.741;;;1.882;;9.034;17.825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.374;53.374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;406.256;406.256;;395.623;10.633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21180;BR BROKERS
valores;21.922.818;47.864;47.864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.882.915;1.425.312;299.336;;;;;;;;;;;925.014;;;;;198.617;;;;2.345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;457.603;457.603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.776.313;1.230.697;14.472.101;8.006;52.351;13.158;;;;;;;;3.900.616;74.564;;3.826.052;366.817;2.843.603;615.632;;;;;;;;;65.431;65.431;;;;;;249.679;249.679;218.727;30.952;;2013;21199;BANCO PAN
valores;9.689.212;747.842;277.582;16.493;202.444;;58.645;;0;0;;;0;;;;;;;;;;;;294.396;294.396;;;;;;;;;;;;;;;;;;;;;;;;;78.376;;;;;;;;;;;;;;;47.651;47.651;;;;;;;9.825;;;;;40.012;;;;;;;;;;;;;;40.012;5.001;;4.171;38;30.802;;;;;;;;;;;;;;;;;;;;;;;;;;8.941.370;966.682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;302.327;302.327;;;;2.905;;;;;;;;;661.450;;;;118.606;0;;14.614;218.680;150;;191.968;117.372;0;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;941.853;941.853;51.899;;889.954;;;;;;;;;;;;6.819.454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;213.381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21237;ENEVA
valores;3.997.694;322.992;36.623;;;;;;152.052;152.052;;;;;;;;;;;;;;;85.815;83.350;;;;;;;;;;2.465;385;2.080;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.002;35.002;;;;;;;;;;;;13.500;;;;;;;;;;;;;;13.500;;13.500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.674.702;92.774;;;;;;;;;;;;;;;;;2.137;2.137;;;;;;;;;;;;;48.815;48.815;;;;;;;;;;;;;41.822;;;;20.827;;4.309;;16.686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.318.673;179.355;;;179.355;;;;3.139.318;;;;;;;;4.213;4.213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;259.042;259.042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21300;ALIANSCE
valores;100.167;31.674;5.113;;;;;;;;;;;;;;;;;;;;;;14.233;14.233;;;;;;;;;;;;;;;;;;;;;;;;;6.227;;;;;;;;;;;;;;;4.932;4.932;;;;;;;;;;;;1.169;;;;;;;;;;;;;;1.169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.493;41.736;;;;;;;;;;;;58;58;;;;9.307;;9.307;;;;;;;;;;;;32.041;;32.041;;;;;;;;106;;106;;224;;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.899;13.119;;;;;;;;;;;;;;;;;;;780;;;;;;;;;;12.858;30;;30;;;;;;;;;;;;;12.828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21334;NUTRIPLANT
valores;8.542.602;3.882.276;164.255;;;;;;1.174;1.174;1.174;;;;;;;;;;;;;;90.547;37.716;;;;;;;;;;52.831;52.831;;;;;;;;;;;;;;145.665;;;;;;;;;;;;;;;0;0;;;;;;;1.084;;;;;3.479.551;3.431.822;;;;;;;;;;;;;47.729;47.729;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.660.326;109.291;;;;;;;;;;;;;;;;;16.688;;16.688;;;;;;;;;;;;82.298;4.370;77.928;;;10.305;;;;;;;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.180;41.180;;;41.180;;;;;;;;;;;;4.497.849;32.008;;;;;;;;;;;;;;;;;0;;4.465.841;;;;;;;;;;12.006;12.006;;12.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21342;OSX BRASIL
valores;3.433.656;2.441.768;489.776;;;;;;52.775;52.775;;;52.775;;;;;;;;;;;;1.391.817;1.391.817;1.203.136;188.681;;;;;;;;;;;;;;;;;;;;;;;396.119;87.086;89.608;219.425;;;;;;;;;;;;17.315;17.315;;;;;;;;;;;;93.966;;;;;;;;;;;;;;93.966;56.920;37.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;991.888;852.001;;;;;;;;;;;;;;;;;180.454;180.454;;;615.178;615.178;;;;;;;;;;;;;;;;;;;20.489;;20.489;;35.880;;;35.880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.154;37.154;37.154;;;;;;;;;;;;;;100.908;100.908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.825;1.825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21350;DIRECIONAL
valores;455.333;148.859;1.021;;;;;;69.870;;;;;;;;;;;;;;;;28.145;3.167;3.362;-195;;;;;;;;24.978;24.978;0;;;;;;;;;;;;;4.141;;;;;;;;;;;;;;;;;;;;;;;173;;;;;45.509;;;;;;;;;;;;;;45.509;40.066;0;0;20;5.423;;;;;;;;;;;;;;;;;;;;;;;;;;306.474;213.346;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;213.346;;;188.147;0;0;25.122;0;0;77;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59.775;;;;;;;;;;;;;;;;32.633;32.633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720;720;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21393;CELGPAR
valores;12.501.987;3.774.193;1.158.833;;;;;;;;;;;;;;;;;;;;;;1.229.329;1.229.329;;;;;;;;;;;;;;;;;;;;;;;;;591.271;;;;;;;;;;;;;;;561.972;561.972;;;;;;;105.334;;;;;127.454;;;;;;;;;;;;;;127.454;9.993;117.461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.727.794;255.616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.233;37.233;;;;4.635;;;;;;;;;213.748;10.785;;;81.630;59.639;29.921;31.773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.254;1.254;;;1.254;;;;;;;;;;;;1.521.759;1.521.759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.949.165;6.949.165;;6.949.165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21431;HYPERA
valores;8.360.155;2.119.759;520.054;;;;;;283.259;283.259;;;279.923;3.336;;;;;;;;;;;1.198.366;1.198.366;128.818;1.069.548;;;;;;;;;;;;;;;;;;;;;;;33.270;;;;;;;;;;;;;;;38.103;38.103;;;;;;;853;;;;;45.854;;;;;;;;;;;;;;45.854;9.469;;36.385;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.240.396;3.396.579;73.899;;;73.899;;;;;;;;;;;;;21.167;21.167;;;0;;;;;;;;;;1.269;1.269;;;;;;;;;4.419;;;4.419;3.295.825;;;3.247.336;10.062;32.825;2.426;3.176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194.789;185.697;11.297;;174.400;;;;9.092;;;;;;;;2.505.282;1.247.531;;;;;;;;;;;;;;;;;0;;1.257.751;;;;;;;;;;143.746;143.746;;76.034;39.605;28.107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21490;ALUPAR
valores;1.663.823;543.511;210.794;;;;;;50.930;;;;;;;;;;;;;;;;173.057;173.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.082;10.082;;;;;;;5.404;;;;;93.244;;;;;;;;;;;;;;93.244;8.741;5.416;79.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.120.312;121.273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102.766;99.742;3.024;;;0;;;;;;;;;18.507;;;18.415;;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;915.320;915.320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83.719;83.719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21555;UNIDAS
valores;25.896.659;4.319.483;1.196.589;;;;;;2.853.393;2.853.393;2.806.097;47.296;;;;;;;;;;;;;54.227;54.227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120.396;120.396;;;;;;;15.606;;;;;79.272;;;;;;;;;;;;;;79.272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.577.176;1.135.424;820.778;797.342;23.436;;;;;;;;;;;;;;;;;;;;;;;;;;;;203.037;203.037;;;;744;;;;;;;;;110.865;;;108.665;2.200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.346.277;3.312.606;3.312.606;;;;;;33.671;;;;;;;;423.150;423.150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.672.325;608.016;;608.016;;;;;;;;;;;;;16.064.309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21610;B3
valores;3.672.179;441.615;132.598;;;;;;241.449;;;;;;;;;;;;;;;;20.923;20.923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.751;;;;;;;;7.403;;2.338;5.065;;28.491;;;;;;;;;;;;;;28.491;1.260;27.231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.230.564;125.079;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;948;948;;;;;;;;;0;;0;;124.131;;;123.981;0;0;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;0;;;;;;;3.105.485;1.459.662;;;;;;;;;;;;;;;;;;;1.645.823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21636;RENOVA
valores;92.161;90.513;17.606;;;;;;17.893;17.893;17.893;;;;;;;;;;;;;;38.425;38.425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.093;13.093;;;;;;;1.150;;;;;2.346;;;;;;;;;;;;;;2.346;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.648;1.270;;;;;;;;;;;;;;;;;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;21717;TARPON INV
